seqnames	start	end	width	strand	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
874	chr6	116312855	116314546	1692	*	chr6.116312854.116314546	CATG00000085450	116293292	116332363	+	inside	19563	17817	Overlapping
875	chr6	116312855	116314546	1692	*	chr6.116312854.116314546	ENSG00000111817	116249883	116454585	+	inside	62972	62972	Overlapping
876	chr6	116312855	116314546	1692	*	chr6.116312854.116314546	ENSG00000240050	116258549	116370273	+	inside	54306	54306	Overlapping
877	chr6	122803017	122803894	878	*	chr6.122803016.122803894	CATG00000089825	122780620	122833384	-	inside	30367	22397	Overlapping
878	chr6	122803017	122803894	878	*	chr6.122803016.122803894	ENSG00000172594	122787488	122811796	+	inside	15529	7902	Overlapping
879	chr6	124947883	124948927	1045	*	chr6.124947882.124948927	ENSG00000236548	124563275	124964166	-	inside	16283	15239	Overlapping
880	chr6	125945438	125946782	1345	*	chr6.125945437.125946782	CATG00000085788	125946550	125949262	+	overlapStart	-1112	232	Overlapping
881	chr6	129183415	129184886	1472	*	chr6.129183414.129184886	CATG00000089942	129088136	129183747	-	overlapStart	332	332	Overlapping
882	chr6	129183415	129184886	1472	*	chr6.129183414.129184886	ENSG00000196569	128883143	129516569	+	inside	300272	300272	Overlapping
883	chr6	131101954	131102607	654	*	chr6.131101953.131102607	CATG00000089989	131084874	131129851	-	inside	27897	17080	Overlapping
884	chr6	131101954	131102607	654	*	chr6.131101953.131102607	CATG00000089990	131101333	131101866	-	upstream	-88	88	Overlapping
885	chr6	131914336	131915500	1165	*	chr6.131914335.131915500	CATG00000085922	131912951	131913360	+	downstream	1385	976	Overlapping
886	chr6	131914336	131915500	1165	*	chr6.131914335.131915500	ENSG00000236673	131901952	131921567	+	inside	12384	6067	Overlapping
887	chr6	137148212	137149305	1094	*	chr6.137148211.137149305	ENSG00000164485	137143817	137173644	-	inside	25432	4395	Overlapping
888	chr6	137743193	137743856	664	*	chr6.137743192.137743856	CATG00000086133	137681266	137789556	+	inside	61927	45700	Overlapping
889	chr6	137743193	137743856	664	*	chr6.137743192.137743856	ENSG00000234956	137727274	137792835	-	inside	49642	15919	Overlapping
890	chr6	143805571	143806652	1082	*	chr6.143805570.143806652	ENSG00000112419	143536881	144027017	+	inside	268690	220365	Overlapping
891	chr6	143805571	143806652	1082	*	chr6.143805570.143806652	ENSG00000257065	143789730	143844617	+	inside	15841	15841	Overlapping
892	chr6	147177074	147177997	924	*	chr6.147177073.147177997	ENSG00000164506	147135427	147391635	+	inside	41647	41647	Overlapping
893	chr6	147177074	147177997	924	*	chr6.147177073.147177997	ENSG00000233452	146837750	147205894	-	inside	28820	27897	Overlapping
894	chr6	151027180	151028144	965	*	chr6.151027179.151028144	ENSG00000120254	150865710	151106347	+	inside	161470	78203	Overlapping
895	chr6	151027180	151028144	965	*	chr6.151027179.151028144	ENSG00000120278	150599903	151104133	+	inside	427277	75989	Overlapping
896	chr6	157844249	157844783	535	*	chr6.157844248.157844783	ENSG00000130340	157716071	157945642	+	inside	128178	100859	Overlapping
897	chr7	3404268	3405361	1094	*	chr7.3404267.3405361	CATG00000091092	3386811	3403799	+	downstream	17457	469	Overlapping
898	chr7	3404268	3405361	1094	*	chr7.3404267.3405361	ENSG00000146555	3301219	4269426	+	inside	103049	103049	Overlapping
899	chr7	4625670	4626350	681	*	chr7.4625669.4626350	CATG00000091123	4533747	4632817	+	inside	91923	6467	Overlapping
900	chr7	5071814	5072322	509	*	chr7.5071813.5072322	CATG00000094995	5071834	5073152	-	overlapEnd	1338	20	Overlapping
901	chr7	5071814	5072322	509	*	chr7.5071813.5072322	ENSG00000146587	5045860	5073222	+	inside	25954	900	Overlapping
902	chr7	5071814	5072322	509	*	chr7.5071813.5072322	ENSG00000272968	4974050	5074116	+	inside	97764	1794	Overlapping
903	chr7	5071814	5072322	509	*	chr7.5071813.5072322	ENSG00000273313	5069822	5073224	+	inside	1992	902	Overlapping
904	chr7	5151684	5152121	438	*	chr7.5151683.5152121	CATG00000094997	5148652	5183303	-	inside	31619	3032	Overlapping
905	chr7	7652472	7653913	1442	*	chr7.7652471.7653913	CATG00000091196	7391822	7661768	+	inside	260650	7855	Overlapping
906	chr7	7652472	7653913	1442	*	chr7.7652471.7653913	ENSG00000106399	7635127	7718623	-	inside	66151	17345	Overlapping
907	chr7	7652472	7653913	1442	*	chr7.7652471.7653913	ENSG00000219545	7640752	8092730	+	inside	11720	11720	Overlapping
908	chr7	12066611	12067069	459	*	chr7.12066610.12067069	CATG00000095140	12064673	12079053	-	inside	12442	1938	Overlapping
909	chr7	12066611	12067069	459	*	chr7.12066610.12067069	ENSG00000005108	11370147	12111920	-	inside	45309	44851	Overlapping
910	chr7	13822490	13823018	529	*	chr7.13822489.13823018	NA	NA	NA	NA	NA	NA	NA	NA
911	chr7	14294192	14295011	820	*	chr7.14294191.14295011	CATG00000091384	14237121	14305854	+	inside	57071	10843	Overlapping
912	chr7	14294192	14295011	820	*	chr7.14294191.14295011	ENSG00000136267	14145005	14974824	-	inside	680632	149187	Overlapping
913	chr7	14841711	14842935	1225	*	chr7.14841710.14842935	ENSG00000136267	14145005	14974824	-	inside	133113	131889	Overlapping
914	chr7	15197865	15199190	1326	*	chr7.15197864.15199190	ENSG00000187546	15146520	15562015	-	inside	364150	51345	Overlapping
915	chr7	29255157	29256401	1245	*	chr7.29255156.29256401	ENSG00000106069	29120944	29522316	+	inside	134213	134213	Overlapping
916	chr7	29606247	29606902	656	*	chr7.29606246.29606902	CATG00000091787	29588787	29629267	+	inside	17460	17460	Overlapping
917	chr7	29606247	29606902	656	*	chr7.29606246.29606902	ENSG00000225264	29593388	29685625	-	inside	79378	12859	Overlapping
918	chr7	34059472	34060078	607	*	chr7.34059471.34060078	ENSG00000164619	33904323	34157018	+	inside	155149	96940	Overlapping
919	chr7	34060595	34061851	1257	*	chr7.34060594.34061851	ENSG00000164619	33904323	34157018	+	inside	156272	95167	Overlapping
920	chr7	34451659	34452479	821	*	chr7.34451658.34452479	CATG00000091870	34289318	34519796	+	inside	162341	67317	Overlapping
921	chr7	34451659	34452479	821	*	chr7.34451658.34452479	ENSG00000197085	34345538	34834279	-	inside	382620	106121	Overlapping
922	chr7	37981519	37982351	833	*	chr7.37981518.37982351	ENSG00000086289	37673432	38016935	+	inside	308087	34584	Overlapping
923	chr7	37981519	37982351	833	*	chr7.37981518.37982351	ENSG00000106483	37905173	38025363	-	inside	43844	43012	Overlapping
924	chr7	40708640	40709592	953	*	chr7.40708639.40709592	CATG00000095709	40686182	40829046	-	inside	120406	22458	Overlapping
925	chr7	40708640	40709592	953	*	chr7.40708639.40709592	CATG00000095710	40706230	40709698	-	inside	1058	106	Overlapping
926	chr7	40708640	40709592	953	*	chr7.40708639.40709592	ENSG00000175600	40135005	41032427	+	inside	573635	322835	Overlapping
927	chr7	40760661	40761289	629	*	chr7.40760660.40761289	CATG00000095709	40686182	40829046	-	inside	68385	67757	Overlapping
928	chr7	40760661	40761289	629	*	chr7.40760660.40761289	ENSG00000175600	40135005	41032427	+	inside	625656	271138	Overlapping
929	chr7	42671488	42673102	1615	*	chr7.42671487.42673102	ENSG00000238284	42591194	42706800	-	inside	35312	33698	Overlapping
930	chr7	46032900	46033417	518	*	chr7.46032899.46033417	CATG00000092198	46033356	46038373	+	overlapStart	-456	61	Overlapping
931	chr7	46032900	46033417	518	*	chr7.46032899.46033417	CATG00000092199	46033588	46034721	+	upstream	-688	171	Overlapping
932	chr7	46290828	46292191	1364	*	chr7.46290827.46292191	CATG00000092208	46291144	46292348	+	overlapStart	-316	157	Overlapping
933	chr7	46290828	46292191	1364	*	chr7.46290827.46292191	ENSG00000237760	46146722	46388766	+	inside	144106	96575	Overlapping
934	chr7	47677464	47678347	884	*	chr7.47677463.47678347	CATG00000092237	47665513	47677914	+	overlapEnd	11951	433	Overlapping
935	chr7	48073841	48074819	979	*	chr7.48073840.48074819	CATG00000092250	48074555	48075458	+	overlapStart	-714	264	Overlapping
936	chr7	48073841	48074819	979	*	chr7.48073840.48074819	CATG00000095864	48067316	48089032	-	inside	15191	6525	Overlapping
937	chr7	48073841	48074819	979	*	chr7.48073840.48074819	CATG00000095865	48075384	48076229	-	downstream	2388	565	Overlapping
938	chr7	66255518	66256027	510	*	chr7.66255517.66256027	ENSG00000169902	66198711	66432288	+	inside	56807	56807	Overlapping
939	chr7	81639430	81639928	499	*	chr7.81639429.81639928	CATG00000096238	81576062	81690423	-	inside	50993	50495	Overlapping
940	chr7	81639430	81639928	499	*	chr7.81639429.81639928	CATG00000096243	81639262	81640854	-	inside	1424	168	Overlapping
941	chr7	85103435	85105079	1645	*	chr7.85103434.85105079	ENSG00000153993	84993707	85187531	-	inside	84096	82452	Overlapping
942	chr7	99729460	99729799	340	*	chr7.99729459.99729799	ENSG00000106258	99628370	99777252	-	inside	47792	47453	Overlapping
943	chr7	99729460	99729799	340	*	chr7.99729459.99729799	ENSG00000160870	99705037	99735196	-	inside	5736	5397	Overlapping
944	chr7	99729460	99729799	340	*	chr7.99729459.99729799	ENSG00000197037	99598058	99767278	+	inside	131402	37479	Overlapping
945	chr7	103718575	103719042	468	*	chr7.103718574.103719042	CATG00000093361	103692877	103808302	+	inside	25698	25698	Overlapping
946	chr7	103718575	103719042	468	*	chr7.103718574.103719042	CATG00000096707	103675571	103912161	-	inside	193586	43004	Overlapping
947	chr7	103718575	103719042	468	*	chr7.103718574.103719042	ENSG00000189056	103471263	103989658	-	inside	271083	247312	Overlapping
948	chr7	106417332	106417858	527	*	chr7.106417331.106417858	CATG00000093418	106415647	106511544	+	inside	1685	1685	Overlapping
949	chr7	106417332	106417858	527	*	chr7.106417331.106417858	ENSG00000243797	106371499	106770253	-	inside	352921	45833	Overlapping
950	chr7	106871855	106872633	779	*	chr7.106871854.106872633	ENSG00000105851	106863843	106912219	+	inside	8012	8012	Overlapping
951	chr7	107151784	107152454	671	*	chr7.107151783.107152454	ENSG00000005249	107044706	107166058	+	inside	107078	13604	Overlapping
952	chr7	113209490	113210309	820	*	chr7.113209489.113210309	NA	NA	NA	NA	NA	NA	NA	NA
953	chr7	131321675	131322463	789	*	chr7.131321674.131322463	ENSG00000128585	131078302	131512357	+	inside	243373	189894	Overlapping
954	chr7	131321675	131322463	789	*	chr7.131321674.131322463	ENSG00000236753	131309297	131328253	-	inside	6578	5790	Overlapping
955	chr7	133797490	133798791	1302	*	chr7.133797489.133798791	CATG00000094054	133523389	133892066	+	inside	274101	93275	Overlapping
956	chr7	133797490	133798791	1302	*	chr7.133797489.133798791	ENSG00000131558	133253083	134125608	+	inside	544407	326817	Overlapping
957	chr7	139242678	139243323	646	*	chr7.139242677.139243323	ENSG00000157741	139231237	139309099	+	inside	11441	11441	Overlapping
958	chr7	151699037	151699698	662	*	chr7.151699036.151699698	ENSG00000106617	151553848	151877413	-	inside	178376	145189	Overlapping
959	chr8	8577085	8577647	563	*	chr8.8577084.8577647	CATG00000097865	8555264	8577653	+	inside	21821	6	Overlapping
960	chr8	13454531	13454984	454	*	chr8.13454530.13454984	CATG00000097992	13339450	13569077	+	inside	115081	114093	Overlapping
961	chr8	13454531	13454984	454	*	chr8.13454530.13454984	ENSG00000164741	13067304	13515732	-	inside	61201	60748	Overlapping
962	chr8	15645099	15646332	1234	*	chr8.15645098.15646332	ENSG00000104723	15417191	15789462	+	inside	227908	143130	Overlapping
963	chr8	16988384	16989580	1197	*	chr8.16988383.16989580	ENSG00000003987	16978589	17413539	-	inside	425155	9795	Overlapping
964	chr8	16988384	16989580	1197	*	chr8.16988383.16989580	ENSG00000078579	16989663	17002654	-	downstream	14270	83	Overlapping
965	chr8	20381711	20382955	1245	*	chr8.20381710.20382955	ENSG00000253164	20306944	20540930	+	inside	74767	74767	Overlapping
966	chr8	28875723	28876630	908	*	chr8.28875722.28876630	ENSG00000104299	28759953	28891110	-	inside	15387	14480	Overlapping
967	chr8	32426077	32427228	1152	*	chr8.32426076.32427228	ENSG00000157168	31639245	32804844	+	inside	786832	377616	Overlapping
968	chr8	32553944	32555069	1126	*	chr8.32553943.32555069	ENSG00000157168	31639245	32804844	+	inside	914699	249775	Overlapping
969	chr8	32561098	32562328	1231	*	chr8.32561097.32562328	ENSG00000157168	31639245	32804844	+	inside	921853	242516	Overlapping
970	chr8	49817947	49818899	953	*	chr8.49817946.49818899	CATG00000102411	49814901	49910269	-	inside	92322	3046	Overlapping
971	chr8	49817947	49818899	953	*	chr8.49817946.49818899	CATG00000102412	49816249	49818482	-	overlapStart	535	417	Overlapping
972	chr8	58283510	58284627	1118	*	chr8.58283509.58284627	CATG00000102517	58281690	58297774	-	inside	14264	1820	Overlapping
973	chr8	58283510	58284627	1118	*	chr8.58283509.58284627	ENSG00000169122	57994168	58319113	+	inside	289342	34486	Overlapping
974	chr8	58292112	58293063	952	*	chr8.58292111.58293063	CATG00000102517	58281690	58297774	-	inside	5662	4711	Overlapping
975	chr8	58292112	58293063	952	*	chr8.58292111.58293063	ENSG00000169122	57994168	58319113	+	inside	297944	26050	Overlapping
976	chr8	58849997	58851216	1220	*	chr8.58849996.58851216	CATG00000098997	58851524	58858029	+	upstream	-1527	308	Overlapping
977	chr8	58849997	58851216	1220	*	chr8.58849996.58851216	ENSG00000198846	58785840	59119721	-	inside	269724	64157	Overlapping
978	chr8	60961080	60961815	736	*	chr8.60961079.60961815	ENSG00000254777	60876504	61027465	+	inside	84576	65650	Overlapping
979	chr8	60961080	60961815	736	*	chr8.60961079.60961815	ENSG00000254802	60959043	60967774	-	inside	6694	2037	Overlapping
980	chr8	68145234	68145996	763	*	chr8.68145233.68145996	ENSG00000046889	67951783	68237262	+	inside	193451	91266	Overlapping
981	chr8	74667518	74668228	711	*	chr8.74667517.74668228	ENSG00000137558	74614988	74855514	+	inside	52530	52530	Overlapping
982	chr8	76805956	76806449	494	*	chr8.76805955.76806449	ENSG00000091656	76557106	76875949	+	inside	248850	69500	Overlapping
983	chr8	109606573	109607545	973	*	chr8.109606572.109607545	ENSG00000147642	109573214	109692091	-	inside	85518	33359	Overlapping
984	chr8	115949447	115950331	885	*	chr8.115949446.115950331	CATG00000100389	115930379	115994141	+	inside	19068	19068	Overlapping
985	chr8	115949447	115950331	885	*	chr8.115949446.115950331	ENSG00000249917	115950511	116541652	-	downstream	592205	180	Overlapping
986	chr8	116161782	116163179	1398	*	chr8.116161781.116163179	CATG00000100391	116155784	116211013	+	inside	5998	5998	Overlapping
987	chr8	116161782	116163179	1398	*	chr8.116161781.116163179	ENSG00000249917	115950511	116541652	-	inside	379870	211271	Overlapping
988	chr8	121776279	121776728	450	*	chr8.121776278.121776728	ENSG00000254018	121696937	122138910	+	inside	79342	79342	Overlapping
989	chr8	121776279	121776728	450	*	chr8.121776278.121776728	ENSG00000254303	121758130	122428557	-	inside	652278	18149	Overlapping
990	chr8	122009341	122010412	1072	*	chr8.122009340.122010412	CATG00000103836	122006454	122009245	-	upstream	-96	96	Overlapping
991	chr8	122009341	122010412	1072	*	chr8.122009340.122010412	ENSG00000254018	121696937	122138910	+	inside	312404	128498	Overlapping
992	chr8	122009341	122010412	1072	*	chr8.122009340.122010412	ENSG00000254303	121758130	122428557	-	inside	419216	251211	Overlapping
993	chr8	122365300	122365680	381	*	chr8.122365299.122365680	CATG00000100594	122305567	122447644	+	inside	59733	59733	Overlapping
994	chr8	122365300	122365680	381	*	chr8.122365299.122365680	ENSG00000254303	121758130	122428557	-	inside	63257	62877	Overlapping
995	chr8	123579829	123580783	955	*	chr8.123579828.123580783	NA	NA	NA	NA	NA	NA	NA	NA
996	chr8	125173305	125175747	2443	*	chr8.125173304.125175747	ENSG00000156831	125091860	125406375	+	inside	81445	81445	Overlapping
997	chr8	127034658	127036227	1570	*	chr8.127034657.127036227	CATG00000100802	127031721	127073480	+	inside	2937	2937	Overlapping
998	chr8	127034658	127036227	1570	*	chr8.127034657.127036227	CATG00000104030	127034243	127034365	-	upstream	-293	293	Overlapping
999	chr8	127034658	127036227	1570	*	chr8.127034657.127036227	ENSG00000253438	126733678	127340497	+	inside	300980	300980	Overlapping
1000	chr8	127215008	127216766	1759	*	chr8.127215007.127216766	CATG00000104036	127213959	127214825	-	upstream	-183	183	Overlapping
1001	chr8	127215008	127216766	1759	*	chr8.127215007.127216766	CATG00000104037	127215044	127215201	-	includeFeature	193	36	Overlapping
1002	chr8	127215008	127216766	1759	*	chr8.127215007.127216766	ENSG00000247844	127109888	127229249	-	inside	14241	12483	Overlapping
1003	chr8	127215008	127216766	1759	*	chr8.127215007.127216766	ENSG00000253438	126733678	127340497	+	inside	481330	123731	Overlapping
1004	chr8	127215008	127216766	1759	*	chr8.127215007.127216766	ENSG00000253929	127206472	127420783	+	inside	8536	8536	Overlapping
1005	chr8	127668034	127669187	1154	*	chr8.127668033.127669187	ENSG00000246228	127253010	127679409	-	inside	11375	10222	Overlapping
1006	chr8	131841420	131842586	1167	*	chr8.131841419.131842586	CATG00000100990	131806509	131886099	+	inside	34911	34911	Overlapping
1007	chr8	140955450	140956603	1154	*	chr8.140955449.140956603	CATG00000104329	140949174	140959669	-	inside	4219	3066	Overlapping
1008	chr8	140955450	140956603	1154	*	chr8.140955449.140956603	ENSG00000169398	140655290	141002216	-	inside	46766	45613	Overlapping
1009	chr8	142475438	142476121	684	*	chr8.142475437.142476121	CATG00000104410	142467112	142475641	-	overlapStart	203	203	Overlapping
1010	chr8	142475438	142476121	684	*	chr8.142475437.142476121	ENSG00000181790	142449450	142545009	+	inside	25988	25988	Overlapping
1011	chr8	144003239	144004078	840	*	chr8.144003238.144004078	ENSG00000178209	143793294	144012764	-	inside	9525	8686	Overlapping
1012	chr8	144003239	144004078	840	*	chr8.144003238.144004078	ENSG00000178685	143902919	144014687	-	inside	11448	10609	Overlapping
1013	chr8	144003239	144004078	840	*	chr8.144003238.144004078	ENSG00000178719	143982869	144013639	+	inside	20370	9561	Overlapping
1014	chr8	144003239	144004078	840	*	chr8.144003238.144004078	ENSG00000186583	143986198	144051683	+	inside	17041	17041	Overlapping
1015	chr9	2758392	2759216	825	*	chr9.2758391.2759216	CATG00000104556	2758861	2760467	+	overlapStart	-469	355	Overlapping
1016	chr9	2758392	2759216	825	*	chr9.2758391.2759216	ENSG00000080608	2690749	2851280	-	inside	92888	67643	Overlapping
1017	chr9	3906649	3907296	648	*	chr9.3906648.3907296	ENSG00000107249	3817494	4490325	-	inside	583676	89155	Overlapping
1018	chr9	4375273	4376108	836	*	chr9.4375272.4376108	ENSG00000107249	3817494	4490325	-	inside	115052	114217	Overlapping
1019	chr9	14237972	14239045	1074	*	chr9.14237971.14239045	ENSG00000147862	14070015	14532182	-	inside	294210	167957	Overlapping
1020	chr9	21519438	21520310	873	*	chr9.21519437.21520310	CATG00000107953	21427032	21822952	-	inside	303514	92406	Overlapping
1021	chr9	21519438	21520310	873	*	chr9.21519437.21520310	ENSG00000171889	21437960	21591905	-	inside	72467	71595	Overlapping
1022	chr9	37197121	37198112	992	*	chr9.37197120.37198112	ENSG00000147905	37082800	37395832	+	inside	114321	114321	Overlapping
1023	chr9	71270595	71270933	339	*	chr9.71270594.71270933	CATG00000108482	71266606	71271625	-	inside	1030	692	Overlapping
1024	chr9	71270595	71270933	339	*	chr9.71270594.71270933	ENSG00000083067	70528786	71452885	-	inside	182290	181952	Overlapping
1025	chr9	73239610	73240626	1017	*	chr9.73239609.73240626	CATG00000105623	73237405	73239694	+	overlapEnd	2205	84	Overlapping
1026	chr9	79670086	79671847	1762	*	chr9.79670085.79671847	ENSG00000106829	79570778	79738046	+	inside	99308	66199	Overlapping
1027	chr9	84296395	84297791	1397	*	chr9.84296394.84297791	CATG00000105926	84296613	84297802	+	overlapStart	-218	11	Overlapping
1028	chr9	84296395	84297791	1397	*	chr9.84296394.84297791	ENSG00000197506	84270719	84368718	-	inside	72323	25676	Overlapping
1029	chr9	86614670	86615895	1226	*	chr9.86614669.86615895	CATG00000106004	86615682	86697093	+	overlapStart	-1012	213	Overlapping
1030	chr9	88458751	88459201	451	*	chr9.88458750.88459201	ENSG00000106723	88387447	88492262	+	inside	71304	33061	Overlapping
1031	chr9	91179485	91180109	625	*	chr9.91179484.91180109	ENSG00000228216	90954793	91213046	-	inside	33561	32937	Overlapping
1032	chr9	91179485	91180109	625	*	chr9.91179484.91180109	ENSG00000229694	91118389	91182988	+	inside	61096	2879	Overlapping
1033	chr9	91179485	91180109	625	*	chr9.91179484.91180109	ENSG00000237422	91007280	91214274	-	inside	34789	34165	Overlapping
1034	chr9	104864585	104865216	632	*	chr9.104864584.104865216	ENSG00000165029	104770104	104928155	-	inside	63570	62939	Overlapping
1035	chr9	108093490	108094785	1296	*	chr9.108093489.108094785	CATG00000109375	108000167	108843127	-	inside	749637	93323	Overlapping
1036	chr9	108093490	108094785	1296	*	chr9.108093489.108094785	CATG00000109377	108093146	108094290	-	overlapStart	800	344	Overlapping
1037	chr9	108473277	108474105	829	*	chr9.108473276.108474105	CATG00000106608	108394465	108531295	+	inside	78812	57190	Overlapping
1038	chr9	108473277	108474105	829	*	chr9.108473276.108474105	CATG00000109375	108000167	108843127	-	inside	369850	369022	Overlapping
1039	chr9	108473277	108474105	829	*	chr9.108473276.108474105	CATG00000109398	108472262	108473381	-	overlapStart	104	104	Overlapping
1040	chr9	108786535	108787892	1358	*	chr9.108786534.108787892	CATG00000109375	108000167	108843127	-	inside	56592	55235	Overlapping
1041	chr9	108786535	108787892	1358	*	chr9.108786534.108787892	CATG00000109420	108771185	108826803	-	inside	40268	15350	Overlapping
1042	chr9	108835119	108836130	1012	*	chr9.108835118.108836130	CATG00000109375	108000167	108843127	-	inside	8008	6997	Overlapping
1043	chr9	108835119	108836130	1012	*	chr9.108835118.108836130	ENSG00000213556	108830406	108837622	+	inside	4713	1492	Overlapping
1044	chr9	114516758	114517941	1184	*	chr9.114516757.114517941	NA	NA	NA	NA	NA	NA	NA	NA
1045	chr9	115018759	115019435	677	*	chr9.115018758.115019435	ENSG00000041982	115017082	115127193	-	inside	108434	1677	Overlapping
1046	chr9	115018759	115019435	677	*	chr9.115018758.115019435	ENSG00000173077	114885046	115334658	+	inside	133713	133713	Overlapping
1047	chr9	115291739	115292912	1174	*	chr9.115291738.115292912	ENSG00000173077	114885046	115334658	+	inside	406693	41746	Overlapping
1048	chr9	116027122	116028271	1150	*	chr9.116027121.116028271	CATG00000106866	116027246	116028239	+	includeFeature	-124	32	Overlapping
1049	chr9	116087220	116088339	1120	*	chr9.116087219.116088339	NA	NA	NA	NA	NA	NA	NA	NA
1050	chr9	116693230	116694157	928	*	chr9.116693229.116694157	ENSG00000119401	116687337	116714873	+	inside	5893	5893	Overlapping
1051	chr9	116693230	116694157	928	*	chr9.116693229.116694157	ENSG00000148219	116363190	117415862	-	inside	722632	330040	Overlapping
1052	chr9	117782844	117783750	907	*	chr9.117782843.117783750	CATG00000109627	117781513	117782884	-	overlapStart	40	40	Overlapping
1053	chr9	117782844	117783750	907	*	chr9.117782843.117783750	ENSG00000228512	117679044	118057072	+	inside	103800	103800	Overlapping
1054	chr9	121770834	121771413	580	*	chr9.121770833.121771413	ENSG00000136848	121565961	121787738	+	inside	204873	16325	Overlapping
1055	chr9	124626263	124626583	321	*	chr9.124626262.124626583	CATG00000107036	124624893	124633232	+	inside	1370	1370	Overlapping
1056	chr9	124626263	124626583	321	*	chr9.124626262.124626583	CATG00000109763	124564595	124711186	-	inside	84923	61668	Overlapping
1057	chr9	124626263	124626583	321	*	chr9.124626262.124626583	ENSG00000148200	124510524	124777968	-	inside	151705	115739	Overlapping
1058	chr9	128218717	128219116	400	*	chr9.128218716.128219116	CATG00000109846	128218288	128218722	-	overlapStart	5	5	Overlapping
1059	chr9	128218717	128219116	400	*	chr9.128218716.128219116	ENSG00000106976	128191651	128256018	+	inside	27066	27066	Overlapping
1060	chr9	128218717	128219116	400	*	chr9.128218716.128219116	ENSG00000148334	128108172	128276884	-	inside	58167	57768	Overlapping
1061	chr9	130016630	130017061	432	*	chr9.130016629.130017061	ENSG00000187239	129880113	130053846	-	inside	37216	36785	Overlapping
1062	chr9	131432796	131433594	799	*	chr9.131432795.131433594	ENSG00000130723	131373053	131502774	+	inside	59743	59743	Overlapping
1063	chr9	132300092	132300651	560	*	chr9.132300091.132300651	ENSG00000107290	132260247	132356718	-	inside	56626	39845	Overlapping
1064	chrX	3262607	3264034	1428	*	chrX.3262606.3264034	CATG00000110239	3253085	3262811	+	overlapEnd	9522	204	Overlapping
1065	chrX	22118064	22118497	434	*	chrX.22118063.22118497	CATG00000113284	22104689	22134850	-	inside	16786	13375	Overlapping
1066	chrX	22118064	22118497	434	*	chrX.22118063.22118497	ENSG00000102174	22028806	22252389	+	inside	89258	89258	Overlapping
1067	chrX	129875675	129876260	586	*	chrX.129875674.129876260	ENSG00000102034	129848574	130110882	-	inside	235207	27101	Overlapping
1068	chrX	129875675	129876260	586	*	chrX.129875674.129876260	ENSG00000235189	129866107	129959705	-	inside	84030	9568	Overlapping
1069	chrX	154531664	154531919	256	*	chrX.154531663.154531919	ENSG00000160211	154518428	154547563	-	inside	15899	13236	Overlapping
