seqnames	start	end	width	strand	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
232	chr10	92605909	92606371	463	*	peak_118009	ENSG00000138160.6	92593130	92655395	+	inside	12779	12779	Overlapping
233	chr10	92644903	92645738	836	*	peak_118041	ENSG00000138160.6	92593130	92655395	+	inside	51773	9657	Overlapping
234	chr10	94615608	94616041	434	*	peak_118967	NA	NA	NA	NA	NA	NA	NA	NA
235	chr10	95644389	95645239	851	*	peak_119219	ENSG00000059573.9	95605941	95656711	-	inside	12322	11472	Overlapping
236	chr10	96150962	96151661	700	*	peak_119418	ENSG00000177853.14	96129715	96205288	+	inside	21247	21247	Overlapping
237	chr10	96954579	96957367	2789	*	peak_119743	ENSG00000196233.13	96832282	96995959	+	inside	122297	38592	Overlapping
238	chr10	96961804	96963917	2114	*	peak_119746	ENSG00000196233.13	96832282	96995959	+	inside	129522	32042	Overlapping
239	chr10	99687377	99688344	968	*	peak_120839	ENSG00000198018.7	99659509	99711241	+	inside	27868	22897	Overlapping
240	chr10	99687377	99688344	968	*	peak_120839	ENSG00000285932.1	99651595	99732112	-	inside	44735	35782	Overlapping
241	chr10	100202336	100207129	4794	*	peak_121086	ENSG00000213341.11	100188300	100229596	-	inside	27260	14036	Overlapping
242	chr10	100446264	100447322	1059	*	peak_121215	ENSG00000235823.3	100373099	100454043	+	inside	73165	6721	Overlapping
243	chr10	102592445	102606796	14352	*	peak_122148	ENSG00000107882.11	102503987	102633535	+	inside	88458	26739	Overlapping
244	chr10	102592445	102606796	14352	*	peak_122148	ENSG00000207029.1	102591524	102591630	+	downstream	921	815	Overlapping
245	chr10	104016638	104016944	307	*	peak_122632	ENSG00000065613.14	103967140	104029233	+	inside	49498	12289	Overlapping
246	chr10	104424232	104424736	505	*	peak_122754	ENSG00000120051.15	104353833	104455102	+	inside	70399	30366	Overlapping
247	chr10	110598506	110599036	531	*	peak_124618	ENSG00000108055.9	110567691	110604636	+	inside	30815	5600	Overlapping
248	chr10	112358945	112367885	8941	*	peak_125246	NA	NA	NA	NA	NA	NA	NA	NA
249	chr10	112455510	112457271	1762	*	peak_125292	ENSG00000151532.13	112446998	112818744	+	inside	8512	8512	Overlapping
250	chr10	114918135	114919465	1331	*	peak_126286	NA	NA	NA	NA	NA	NA	NA	NA
251	chr10	116739504	116744223	4720	*	peak_126985	ENSG00000165868.14	116671192	116850236	-	inside	110732	68312	Overlapping
252	chr10	116905361	116906056	696	*	peak_127058	ENSG00000187164.20	116881477	117126586	-	inside	221225	23884	Overlapping
253	chr10	116905361	116906056	696	*	peak_127058	ENSG00000188316.14	116849512	116911788	+	inside	55849	5732	Overlapping
254	chr10	117884323	117886826	2504	*	peak_127422	NA	NA	NA	NA	NA	NA	NA	NA
255	chr10	119702069	119702459	391	*	peak_128082	NA	NA	NA	NA	NA	NA	NA	NA
256	chr10	121696470	121697097	628	*	peak_128946	NA	NA	NA	NA	NA	NA	NA	NA
257	chr10	122370517	122379668	9152	*	peak_129151	ENSG00000107679.14	122374696	122442602	+	overlapStart	-4179	4179	Overlapping
258	chr10	124412006	124421995	9990	*	peak_129939	ENSG00000065154.11	124397303	124418976	-	overlapStart	6970	3019	Overlapping
259	chr10	125736104	125740891	4788	*	peak_130313	ENSG00000107938.18	125719515	125764143	+	inside	16589	16589	Overlapping
260	chr10	125736104	125740891	4788	*	peak_130313	ENSG00000236991.6	125725634	125752110	-	inside	16006	10470	Overlapping
261	chr10	125736104	125740891	4788	*	peak_130313	ENSG00000280561.1	125707416	125749525	-	inside	13421	8634	Overlapping
262	chr10	127905549	127917114	11566	*	peak_131312	ENSG00000132334.16	127907061	128085855	+	overlapStart	-1512	1512	Overlapping
263	chr10	127917247	127929391	12145	*	peak_131313	ENSG00000132334.16	127907061	128085855	+	inside	10186	10186	Overlapping
264	chr10	127917247	127929391	12145	*	peak_131313	ENSG00000232259.1	127929376	127934517	-	overlapEnd	17270	15	Overlapping
265	chr10	128005052	128011569	6518	*	peak_131354	ENSG00000132334.16	127907061	128085855	+	inside	97991	74286	Overlapping
266	chr10	129476185	129476422	238	*	peak_131952	ENSG00000170430.10	129467190	129770983	+	inside	8995	8995	Overlapping
267	chr10	129543201	129545351	2151	*	peak_131999	ENSG00000170430.10	129467190	129770983	+	inside	76011	76011	Overlapping
268	chr10	132505484	132505967	484	*	peak_133015	NA	NA	NA	NA	NA	NA	NA	NA
269	chr11	817254	847614	30361	*	peak_133772	ENSG00000177666.17	818914	825573	+	includeFeature	-1660	1660	Overlapping
270	chr11	817254	847614	30361	*	peak_133772	ENSG00000177685.17	826144	831991	+	includeFeature	-8890	8890	Overlapping
271	chr11	817254	847614	30361	*	peak_133772	ENSG00000177697.19	832887	839831	+	includeFeature	-15633	7783	Overlapping
272	chr11	817254	847614	30361	*	peak_133772	ENSG00000177700.6	837356	842529	-	includeFeature	25275	5085	Overlapping
273	chr11	817254	847614	30361	*	peak_133772	ENSG00000214063.11	842812	867116	+	overlapStart	-25558	4802	Overlapping
274	chr11	817254	847614	30361	*	peak_133772	ENSG00000255108.1	823634	832883	-	includeFeature	15629	6380	Overlapping
275	chr11	1551913	1562555	10643	*	peak_134089	ENSG00000184545.11	1554051	1572271	-	overlapEnd	20358	2138	Overlapping
276	chr11	4819670	4819909	240	*	peak_135224	ENSG00000167346.7	4704927	4992429	+	inside	114743	114743	Overlapping
277	chr11	9146000	9148301	2302	*	peak_136628	ENSG00000184014.8	9138825	9265350	-	inside	119350	7175	Overlapping
278	chr11	9521053	9521313	261	*	peak_136869	ENSG00000166478.10	9460319	9528524	+	inside	60734	7211	Overlapping
279	chr11	26283908	26287322	3415	*	peak_142917	ENSG00000254819.2	26285578	26331289	-	overlapEnd	47381	1670	Overlapping
280	chr11	31490739	31492953	2215	*	peak_144946	ENSG00000148950.11	31432401	31509645	-	inside	18906	16692	Overlapping
281	chr11	31649052	31650083	1032	*	peak_145021	ENSG00000109911.19	31509755	31790324	+	inside	139297	139297	Overlapping
282	chr11	31649052	31650083	1032	*	peak_145021	ENSG00000228061.7	31618124	31767953	-	inside	118901	30928	Overlapping
283	chr11	32097422	32098015	594	*	peak_145213	ENSG00000049449.9	32090904	32105755	+	inside	6518	6518	Overlapping
284	chr11	32097422	32098015	594	*	peak_145213	ENSG00000255252.3	32097143	32105091	-	inside	7669	279	Overlapping
285	chr11	32097422	32098015	594	*	peak_145213	ENSG00000285283.1	31812391	32104665	+	inside	285031	6650	Overlapping
286	chr11	32610223	32611794	1572	*	peak_145405	ENSG00000186714.12	32602246	32794658	-	inside	184435	7977	Overlapping
287	chr11	32907083	32908768	1686	*	peak_145478	ENSG00000060749.15	32892820	32993316	+	inside	14263	14263	Overlapping
288	chr11	33124790	33126523	1734	*	peak_145614	ENSG00000176102.13	33077188	33162371	-	inside	37581	35848	Overlapping
289	chr11	33366314	33367038	725	*	peak_145720	NA	NA	NA	NA	NA	NA	NA	NA
290	chr11	33467457	33467714	258	*	peak_145755	ENSG00000110427.16	33376083	33674102	+	inside	91374	91374	Overlapping
291	chr11	34354438	34359746	5309	*	peak_146134	ENSG00000166016.6	34150987	34358010	-	overlapStart	3572	1736	Overlapping
292	chr11	43807195	43807607	413	*	peak_148788	ENSG00000149084.13	43680680	43856617	+	inside	126515	49010	Overlapping
293	chr11	43807195	43807607	413	*	peak_148788	ENSG00000283341.2	43578889	43840030	+	inside	228306	32423	Overlapping
294	chr11	44216899	44218554	1656	*	peak_148965	ENSG00000151348.14	44095673	44251981	+	inside	121226	33427	Overlapping
295	chr11	46835327	46836313	987	*	peak_150094	ENSG00000175216.14	46743048	46846308	-	inside	10981	9995	Overlapping
296	chr11	46944288	46945396	1109	*	peak_150160	ENSG00000149179.13	46936689	47164385	+	inside	7599	7599	Overlapping
297	chr11	46986959	46987321	363	*	peak_150182	ENSG00000149179.13	46936689	47164385	+	inside	50270	50270	Overlapping
298	chr11	58509500	58510122	623	*	peak_151596	NA	NA	NA	NA	NA	NA	NA	NA
299	chr11	63718633	63719514	882	*	peak_153466	ENSG00000133318.13	63681446	63759891	+	inside	37187	37187	Overlapping
300	chr11	64162342	64167897	5556	*	peak_153674	ENSG00000133315.11	63998558	64166113	-	overlapStart	3771	1784	Overlapping
301	chr11	68064064	68064366	303	*	peak_155301	ENSG00000110721.12	68052859	68121444	-	inside	57380	11205	Overlapping
302	chr11	68307309	68359549	52241	*	peak_155399	ENSG00000162337.12	68312591	68449275	+	overlapStart	-5282	5282	Overlapping
303	chr11	72361301	72362230	930	*	peak_157149	ENSG00000162129.14	72285495	72434680	-	inside	73379	72450	Overlapping
304	chr11	72361301	72362230	930	*	peak_157149	ENSG00000255672.1	72354516	72363555	+	inside	6785	1325	Overlapping
305	chr11	72622343	72643693	21351	*	peak_157285	ENSG00000186642.16	72576141	72674591	-	inside	52248	30898	Overlapping
306	chr11	72622343	72643693	21351	*	peak_157285	ENSG00000251919.1	72621766	72621827	+	downstream	577	516	Overlapping
307	chr11	72622343	72643693	21351	*	peak_157285	ENSG00000255808.1	72643237	72659407	+	overlapStart	-20894	456	Overlapping
308	chr11	74016127	74027574	11448	*	peak_157890	ENSG00000168014.16	74012714	74171210	-	inside	155083	3413	Overlapping
309	chr11	74580722	74581309	588	*	peak_158183	ENSG00000077514.8	74493851	74669117	+	inside	86871	86871	Overlapping
310	chr11	75365685	75367881	2197	*	peak_158491	NA	NA	NA	NA	NA	NA	NA	NA
311	chr11	76250497	76252508	2012	*	peak_158878	NA	NA	NA	NA	NA	NA	NA	NA
312	chr11	82937291	82937548	258	*	peak_161399	ENSG00000137509.11	82822936	82970584	-	inside	33293	33036	Overlapping
313	chr11	82937291	82937548	258	*	peak_161399	ENSG00000165490.13	82899975	82958277	+	inside	37316	20729	Overlapping
314	chr11	86275955	86276802	848	*	peak_162493	ENSG00000074266.20	86244753	86278813	+	inside	31202	2011	Overlapping
315	chr11	86334473	86336752	2280	*	peak_162528	ENSG00000149196.16	86302211	86345943	+	inside	32262	9191	Overlapping
316	chr11	86936433	86959745	23313	*	peak_162745	ENSG00000150687.12	86791059	86952910	+	overlapEnd	145374	6835	Overlapping
317	chr11	86936433	86959745	23313	*	peak_162745	ENSG00000174804.4	86945679	86955395	-	includeFeature	18962	4350	Overlapping
318	chr11	86936433	86959745	23313	*	peak_162745	ENSG00000246523.8	86955616	87021909	+	overlapStart	-19183	4129	Overlapping
319	chr11	88115788	88117468	1681	*	peak_163164	ENSG00000123892.12	88113251	88175443	-	inside	59655	2537	Overlapping
320	chr11	88115788	88117468	1681	*	peak_163164	ENSG00000255241.1	88098591	88115835	+	overlapEnd	17197	47	Overlapping
321	chr11	93721039	93721539	501	*	peak_164902	ENSG00000166004.15	93661682	93730358	+	inside	59357	8819	Overlapping
322	chr11	93721039	93721539	501	*	peak_164902	ENSG00000254911.3	93721513	93721865	+	overlapStart	-474	26	Overlapping
323	chr11	93721039	93721539	501	*	peak_164902	ENSG00000273885.1	93721797	93721866	+	upstream	-758	258	Overlapping
324	chr11	93721039	93721539	501	*	peak_164902	ENSG00000275146.1	93721542	93721621	+	upstream	-503	3	Overlapping
325	chr11	95844356	95844561	206	*	peak_165776	ENSG00000087053.18	95832882	95925315	-	inside	80959	11474	Overlapping
326	chr11	102982036	102982203	168	*	peak_167877	NA	NA	NA	NA	NA	NA	NA	NA
327	chr11	107805242	107805679	438	*	peak_169532	ENSG00000110660.15	107790991	107928293	-	inside	123051	14251	Overlapping
328	chr11	108322698	108323092	395	*	peak_169804	ENSG00000149311.18	108222484	108369102	+	inside	100214	46010	Overlapping
329	chr11	108322698	108323092	395	*	peak_169804	ENSG00000166323.13	108308519	108467531	-	inside	144833	14179	Overlapping
330	chr11	108698040	108699952	1913	*	peak_169978	ENSG00000178105.11	108665069	108940927	+	inside	32971	32971	Overlapping
331	chr11	108729007	108731079	2073	*	peak_169998	ENSG00000178105.11	108665069	108940927	+	inside	63938	63938	Overlapping
332	chr11	108729007	108731079	2073	*	peak_169998	ENSG00000254730.1	108727741	108730104	-	overlapStart	1097	975	Overlapping
333	chr11	108806911	108807627	717	*	peak_170040	ENSG00000178105.11	108665069	108940927	+	inside	141842	133300	Overlapping
334	chr11	108943824	108944358	535	*	peak_170134	NA	NA	NA	NA	NA	NA	NA	NA
335	chr11	108944601	108946047	1447	*	peak_170135	NA	NA	NA	NA	NA	NA	NA	NA
336	chr11	110606251	110606457	207	*	peak_170762	ENSG00000137727.12	110577042	110713189	-	inside	106938	29209	Overlapping
337	chr11	114034621	114046094	11474	*	peak_172142	NA	NA	NA	NA	NA	NA	NA	NA
338	chr11	114055712	114249593	193882	*	peak_172146	ENSG00000109906.13	114059593	114250676	+	overlapStart	-3881	1083	Overlapping
339	chr11	114055712	114249593	193882	*	peak_172146	ENSG00000256947.1	114210616	114356571	-	overlapEnd	300859	38977	Overlapping
340	chr11	114055712	114249593	193882	*	peak_172146	ENSG00000286463.1	114159791	114161166	-	includeFeature	105454	88427	Overlapping
341	chr11	114273800	114276930	3131	*	peak_172154	ENSG00000166741.7	114257787	114313285	+	inside	16013	16013	Overlapping
342	chr11	114273800	114276930	3131	*	peak_172154	ENSG00000256947.1	114210616	114356571	-	inside	82771	63184	Overlapping
343	chr11	119191634	119193407	1774	*	peak_174259	ENSG00000248712.7	119189638	119196769	-	inside	5135	1996	Overlapping
344	chr11	120985704	120986917	1214	*	peak_175091	ENSG00000149403.12	120511700	120988904	+	inside	474004	1987	Overlapping
345	chr11	125651669	125652274	606	*	peak_176842	ENSG00000149554.13	125625665	125676255	+	inside	26004	23981	Overlapping
346	chr11	126430109	126436965	6857	*	peak_177124	ENSG00000110080.18	126355640	126440344	+	inside	74469	3379	Overlapping
347	chr11	126430109	126436965	6857	*	peak_177124	ENSG00000149571.12	126423358	127003460	-	inside	573351	6751	Overlapping
348	chr11	130652123	130656722	4600	*	peak_178752	NA	NA	NA	NA	NA	NA	NA	NA
349	chr11	135067461	135068150	690	*	peak_180455	ENSG00000255512.2	135061781	135075908	-	inside	8447	5680	Overlapping
350	chr12	1106595	1107779	1185	*	peak_180941	ENSG00000082805.20	990509	1495933	+	inside	116086	116086	Overlapping
351	chr12	1272160	1272698	539	*	peak_181037	ENSG00000082805.20	990509	1495933	+	inside	281651	223235	Overlapping
352	chr12	1445468	1447450	1983	*	peak_181130	ENSG00000082805.20	990509	1495933	+	inside	454959	48483	Overlapping
353	chr12	1539170	1539954	785	*	peak_181183	ENSG00000111186.13	1529891	1647212	+	inside	9279	9279	Overlapping
354	chr12	1565157	1566294	1138	*	peak_181196	ENSG00000111186.13	1529891	1647212	+	inside	35266	35266	Overlapping
355	chr12	1565157	1566294	1138	*	peak_181196	ENSG00000171823.7	1565993	1594581	-	overlapEnd	29424	301	Overlapping
356	chr12	3072941	3089031	16091	*	peak_181675	ENSG00000011105.14	3077355	3286564	+	overlapStart	-4414	4414	Overlapping
357	chr12	3072941	3089031	16091	*	peak_181675	ENSG00000234589.4	3071532	3072145	-	upstream	-796	796	Overlapping
358	chr12	4329622	4330361	740	*	peak_182176	ENSG00000078237.7	4307763	4360028	+	inside	21859	21859	Overlapping
359	chr12	4329622	4330361	740	*	peak_182176	ENSG00000285901.1	4273762	4405490	+	inside	55860	55860	Overlapping
360	chr12	6160053	6162422	2370	*	peak_183005	ENSG00000255775.1	6155035	6160719	-	overlapStart	666	666	Overlapping
361	chr12	6382085	6396876	14792	*	peak_183061	ENSG00000111321.11	6375045	6391571	+	overlapEnd	7040	5305	Overlapping
362	chr12	6382085	6396876	14792	*	peak_183061	ENSG00000256433.3	6393879	6396148	+	includeFeature	-11794	728	Overlapping
363	chr12	6990529	6990915	387	*	peak_183281	ENSG00000111684.11	6976185	7018477	-	inside	27948	14344	Overlapping
364	chr12	6990529	6990915	387	*	peak_183281	ENSG00000126749.16	6970913	6997428	+	inside	19616	6513	Overlapping
365	chr12	6990529	6990915	387	*	peak_183281	ENSG00000182326.15	6988259	7071032	+	inside	2270	2270	Overlapping
366	chr12	9360337	9366589	6253	*	peak_184198	ENSG00000260423.2	9347056	9400387	+	inside	13281	13281	Overlapping
367	chr12	9882343	9883720	1378	*	peak_184370	ENSG00000256797.1	9881489	9895833	+	inside	854	854	Overlapping
368	chr12	10937883	10939001	1119	*	peak_184752	ENSG00000212127.5	10937406	11171573	-	inside	233690	477	Overlapping
369	chr12	10937883	10939001	1119	*	peak_184752	ENSG00000231887.7	10824960	11171608	-	inside	233725	112923	Overlapping
370	chr12	10937883	10939001	1119	*	peak_184752	ENSG00000275778.2	10845849	11171600	-	inside	233717	92034	Overlapping
371	chr12	12669344	12669759	416	*	peak_185395	ENSG00000183150.8	12660890	12696207	-	inside	26863	8454	Overlapping
372	chr12	12669344	12669759	416	*	peak_185395	ENSG00000257004.1	12668982	12685075	+	inside	362	362	Overlapping
373	chr12	12691209	12692638	1430	*	peak_185410	ENSG00000183150.8	12660890	12696207	-	inside	4998	3569	Overlapping
374	chr12	16005822	16006583	762	*	peak_186646	ENSG00000023697.13	15911302	16037381	+	inside	94520	30798	Overlapping
375	chr12	18645637	18646971	1335	*	peak_187367	ENSG00000139144.9	18247614	18648416	+	inside	398023	1445	Overlapping
376	chr12	19504556	19510823	6268	*	peak_187781	ENSG00000139154.15	19404045	19720801	+	inside	100511	100511	Overlapping
377	chr12	19504556	19510823	6268	*	peak_187781	ENSG00000240328.1	19508904	19509245	+	includeFeature	-4348	1578	Overlapping
378	chr12	21507657	21508305	649	*	peak_188489	ENSG00000111711.10	21501781	21518408	+	inside	5876	5876	Overlapping
379	chr12	22466860	22468147	1288	*	peak_188867	ENSG00000111731.12	22448583	22544546	-	inside	77686	18277	Overlapping
380	chr12	22466860	22468147	1288	*	peak_188867	ENSG00000250166.3	22409237	22618868	+	inside	57623	57623	Overlapping
381	chr12	22499431	22500616	1186	*	peak_188896	ENSG00000111731.12	22448583	22544546	-	inside	45115	43930	Overlapping
382	chr12	22499431	22500616	1186	*	peak_188896	ENSG00000250166.3	22409237	22618868	+	inside	90194	90194	Overlapping
383	chr12	22511741	22512293	553	*	peak_188905	ENSG00000111731.12	22448583	22544546	-	inside	32805	32253	Overlapping
384	chr12	22511741	22512293	553	*	peak_188905	ENSG00000250166.3	22409237	22618868	+	inside	102504	102504	Overlapping
385	chr12	22634427	22636539	2113	*	peak_188959	ENSG00000139163.15	22625075	22690665	+	inside	9352	9352	Overlapping
386	chr12	24914619	24914955	337	*	peak_190027	ENSG00000060982.15	24810024	24949101	-	inside	34482	34146	Overlapping
387	chr12	24918722	24919777	1056	*	peak_190033	ENSG00000060982.15	24810024	24949101	-	inside	30379	29324	Overlapping
388	chr12	24926802	24928749	1948	*	peak_190039	ENSG00000060982.15	24810024	24949101	-	inside	22299	20352	Overlapping
389	chr12	24943600	24954633	11034	*	peak_190050	ENSG00000060982.15	24810024	24949101	-	overlapStart	5501	5501	Overlapping
390	chr12	24943600	24954633	11034	*	peak_190050	ENSG00000255921.1	24949163	24960158	+	overlapStart	-5563	5470	Overlapping
391	chr12	25102309	25103117	809	*	peak_190099	ENSG00000118308.15	25004342	25108334	+	inside	97967	5217	Overlapping
392	chr12	25102309	25103117	809	*	peak_190099	ENSG00000276842.1	25103124	25103869	-	downstream	1560	7	Overlapping
393	chr12	28459799	28461329	1531	*	peak_191583	ENSG00000123106.10	28133249	28581511	+	inside	326550	120182	Overlapping
394	chr12	29557652	29571527	13876	*	peak_192014	ENSG00000133687.16	29500840	29784759	-	inside	227107	56812	Overlapping
395	chr12	30116960	30117127	168	*	peak_192266	ENSG00000286566.1	30086342	30130590	+	inside	30618	13463	Overlapping
396	chr12	30749252	30749759	508	*	peak_192506	ENSG00000110888.17	30709552	30754951	-	inside	5699	5192	Overlapping
397	chr12	31287965	31289666	1702	*	peak_192707	ENSG00000139146.14	31280584	31327058	-	inside	39093	7381	Overlapping
398	chr12	31290822	31291475	654	*	peak_192709	ENSG00000139146.14	31280584	31327058	-	inside	36236	10238	Overlapping
399	chr12	31293706	31295799	2094	*	peak_192712	ENSG00000139146.14	31280584	31327058	-	inside	33352	13122	Overlapping
400	chr12	31296907	31303923	7017	*	peak_192715	ENSG00000139146.14	31280584	31327058	-	inside	30151	16323	Overlapping
401	chr12	31303970	31305791	1822	*	peak_192716	ENSG00000139146.14	31280584	31327058	-	inside	23088	21267	Overlapping
402	chr12	31305840	31307178	1339	*	peak_192717	ENSG00000139146.14	31280584	31327058	-	inside	21218	19880	Overlapping
